Time,hour,minute,second,X-axis (g),Y-axis (g),Z-axis (g),Locomotion_Chloe,Feeding_Chloe,Locomotion_Steven,Feeding_Steven,IteragreementLocom,IteragreementFeeding
15:31:32,15,31,32,0.589844,0.703125,0.148438,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:33,15,31,33,0.65625,0.488281,0.253906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:34,15,31,34,0.703125,0.457031,0.285156,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:35,15,31,35,0.019531,0.945313,-0.105469,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:36,15,31,36,0.273438,0.847656,-0.246094,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:37,15,31,37,0.277344,0.898438,-0.160156,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:38,15,31,38,0.269531,0.757813,-0.328125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:39,15,31,39,0.128906,0.675781,0.011719,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:40,15,31,40,0.070313,0.933594,-0.226563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:41,15,31,41,0.378906,1.023438,0.179688,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:42,15,31,42,0.578125,0.34375,0.246094,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:43,15,31,43,0.578125,0.285156,0.34375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:44,15,31,44,0.59375,0.648438,0.535156,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:45,15,31,45,-0.332031,1.082031,-0.042969,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:46,15,31,46,0.460938,1.152344,0.207031,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:47,15,31,47,0.269531,0.953125,-0.132813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:48,15,31,48,0.589844,0.40625,0.019531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:49,15,31,49,0.5625,0.605469,0.113281,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:50,15,31,50,0.328125,1.105469,-0.082031,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:51,15,31,51,0.238281,0.96875,-0.308594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:52,15,31,52,0.453125,0.734375,0.449219,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:53,15,31,53,0.550781,0.378906,0.757813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:54,15,31,54,0.503906,0.464844,0.667969,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:55,15,31,55,0.4375,0.417969,0.4375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:56,15,31,56,0.265625,0.355469,0.566406,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:57,15,31,57,0.289063,0.402344,0.832031,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:58,15,31,58,0.320313,0.628906,0.683594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:31:59,15,31,59,0.375,0.941406,0.464844,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:00,15,32,0,0.394531,0.984375,0.726563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:01,15,32,1,0.296875,0.675781,0.378906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:02,15,32,2,0.324219,1.507813,-0.097656,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:03,15,32,3,0.539063,0.886719,0.199219,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:04,15,32,4,0.480469,0.828125,0.363281,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:05,15,32,5,0.417969,0.542969,0.207031,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:06,15,32,6,0.75,0.578125,0.378906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:07,15,32,7,0.28125,0.917969,0.003906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:08,15,32,8,0.207031,0.894531,0.214844,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:09,15,32,9,0.574219,0.679688,-0.34375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:10,15,32,10,0.410156,0.519531,0.164063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:11,15,32,11,0.542969,0.839844,0.039063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:12,15,32,12,0.683594,0.769531,-0.007813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:13,15,32,13,-0.007813,0.832031,0.246094,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:14,15,32,14,0.632813,0.746094,0.261719,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:15,15,32,15,0.640625,0.484375,0.214844,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:16,15,32,16,0.660156,0.367188,0.34375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:17,15,32,17,0.527344,0.324219,0.335938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:18,15,32,18,0.53125,1.039063,0.625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:19,15,32,19,0.464844,0.351563,0.363281,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:20,15,32,20,0.558594,0.226563,0.300781,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:21,15,32,21,0.375,0.59375,0.523438,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:22,15,32,22,0.546875,0.628906,0.765625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:23,15,32,23,0.671875,0.527344,0.460938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:24,15,32,24,0.570313,0.785156,0.46875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:25,15,32,25,0.203125,0.894531,-0.15625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:26,15,32,26,0.28125,0.609375,0.46875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:27,15,32,27,0.3125,0.363281,0.519531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:28,15,32,28,0.476563,0.375,0.265625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:29,15,32,29,0.519531,0.691406,0.164063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:30,15,32,30,0.578125,0.5625,0.074219,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:32:31,15,32,31,0.574219,0.480469,0.214844,Standing,other,Standing,other,StandingStanding,otherother
15:32:32,15,32,32,0.511719,0.546875,0.398438,Standing,other,Standing,other,StandingStanding,otherother
15:32:33,15,32,33,0.761719,0.742188,0.128906,Standing,other,Standing,other,StandingStanding,otherother
15:32:34,15,32,34,0.25,1.996094,0.648438,Standing,other,Standing,other,StandingStanding,otherother
15:32:35,15,32,35,0.707031,0.511719,-0.164063,Standing,other,Standing,other,StandingStanding,otherother
15:32:36,15,32,36,0.722656,0.445313,0.234375,Standing,other,Standing,other,StandingStanding,otherother
15:32:37,15,32,37,0.730469,0.617188,0.117188,Standing,other,Standing,other,StandingStanding,otherother
15:32:38,15,32,38,0.59375,0.683594,0.308594,Standing,other,Standing,other,StandingStanding,otherother
15:32:39,15,32,39,0.574219,0.710938,-0.144531,Standing,other,Standing,other,StandingStanding,otherother
15:32:40,15,32,40,0.34375,0.765625,-0.207031,Standing,other,Standing,other,StandingStanding,otherother
15:32:41,15,32,41,0.09375,1.121094,-0.355469,Standing,other,Standing,other,StandingStanding,otherother
15:32:42,15,32,42,0.246094,0.605469,-0.601563,Standing,other,Standing,other,StandingStanding,otherother
15:32:43,15,32,43,0.03125,0.636719,-0.667969,Standing,other,Standing,other,StandingStanding,otherother
15:32:44,15,32,44,-0.011719,0.714844,-0.324219,Standing,other,Standing,other,StandingStanding,otherother
15:32:45,15,32,45,-0.003906,0.777344,-0.464844,Standing,other,Standing,other,StandingStanding,otherother
15:32:46,15,32,46,0.101563,1.007813,-0.417969,Standing,other,Standing,other,StandingStanding,otherother
15:32:47,15,32,47,0.144531,0.871094,0.207031,Standing,other,Standing,other,StandingStanding,otherother
15:32:48,15,32,48,0.035156,1.097656,-0.183594,Standing,other,Standing,other,StandingStanding,otherother
15:32:49,15,32,49,-0.003906,0.808594,-0.335938,Standing,other,Standing,other,StandingStanding,otherother
15:32:50,15,32,50,-0.101563,0.992188,-0.027344,Standing,other,Standing,other,StandingStanding,otherother
15:32:51,15,32,51,0.238281,0.667969,0.597656,Standing,other,Standing,other,StandingStanding,otherother
15:32:52,15,32,52,0.195313,0.8125,-0.179688,Standing,other,Standing,other,StandingStanding,otherother
15:32:53,15,32,53,0.324219,0.777344,-0.492188,Standing,other,Standing,other,StandingStanding,otherother
15:32:54,15,32,54,0.351563,0.722656,-0.53125,Standing,other,Standing,other,StandingStanding,otherother
15:32:55,15,32,55,0.195313,0.742188,-0.566406,Standing,other,Standing,other,StandingStanding,otherother
15:32:56,15,32,56,0.292969,0.65625,-0.5625,Standing,other,Standing,other,StandingStanding,otherother
15:32:57,15,32,57,0.28125,0.707031,-0.601563,Standing,other,Standing,other,StandingStanding,otherother
15:32:58,15,32,58,0.265625,0.699219,-0.558594,Standing,other,Standing,other,StandingStanding,otherother
15:32:59,15,32,59,0.242188,0.652344,-0.601563,Standing,other,Standing,other,StandingStanding,otherother
15:33:00,15,33,0,0.160156,0.949219,-0.238281,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:01,15,33,1,0.558594,0.699219,-0.039063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:02,15,33,2,0.683594,0.667969,0.394531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:03,15,33,3,0.199219,0.960938,-0.25,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:04,15,33,4,0.378906,0.886719,-0.140625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:05,15,33,5,0.585938,0.832031,-0.058594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:06,15,33,6,0.429688,0.78125,-0.179688,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:07,15,33,7,0.195313,0.871094,-0.140625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:08,15,33,8,0.175781,0.570313,0.792969,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:09,15,33,9,0.519531,0.480469,0.78125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:10,15,33,10,0.460938,0.269531,0.757813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:11,15,33,11,-0.265625,0.761719,-0.054688,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:12,15,33,12,-0.308594,0.921875,0.046875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:13,15,33,13,-0.253906,0.8125,-0.011719,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:14,15,33,14,-0.097656,0.914063,0.117188,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:15,15,33,15,0.449219,0.679688,0.15625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:16,15,33,16,0.460938,0.71875,-0.132813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:17,15,33,17,0.460938,0.761719,-0.25,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:18,15,33,18,0.660156,0.828125,-0.144531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:19,15,33,19,0.558594,0.714844,-0.273438,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:20,15,33,20,0.527344,0.605469,-0.097656,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:21,15,33,21,0.425781,0.703125,0.546875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:22,15,33,22,0.21875,0.710938,-0.34375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:23,15,33,23,0.566406,0.972656,-0.523438,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:24,15,33,24,0.511719,0.753906,-0.230469,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:25,15,33,25,0.503906,0.492188,0.34375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:26,15,33,26,0.449219,0.214844,0.144531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:27,15,33,27,0.558594,0.898438,-0.089844,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:28,15,33,28,0.613281,0.683594,-0.074219,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:29,15,33,29,0.726563,0.988281,-0.445313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:30,15,33,30,0.3125,0.773438,-0.527344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:31,15,33,31,0.507813,0.75,-0.171875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:32,15,33,32,0.550781,0.691406,-0.058594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:33,15,33,33,0.578125,0.65625,-0.085938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:34,15,33,34,0.632813,0.703125,-0.285156,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:35,15,33,35,0.4375,0.667969,0.46875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:36,15,33,36,0.195313,0.582031,0.28125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:37,15,33,37,0.503906,0.84375,0.164063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:38,15,33,38,0.320313,0.660156,0.601563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:39,15,33,39,0.175781,0.894531,0.300781,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:40,15,33,40,0.464844,0.8125,-0.152344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:41,15,33,41,0.570313,0.671875,0.152344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:42,15,33,42,0.558594,0.523438,0.492188,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:43,15,33,43,0.703125,0.789063,0.085938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:44,15,33,44,0.632813,0.535156,0.128906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:45,15,33,45,0.621094,0.214844,0.394531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:46,15,33,46,0.34375,0.761719,0.230469,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:47,15,33,47,0.484375,0.652344,0.164063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:48,15,33,48,0.507813,0.554688,0.101563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:49,15,33,49,0.441406,0.675781,-0.371094,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:50,15,33,50,0.363281,0.78125,-0.21875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:51,15,33,51,0.515625,0.878906,-0.351563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:33:52,15,33,52,0.140625,0.761719,-0.636719,Standing,other,Standing,other,StandingStanding,otherother
15:33:53,15,33,53,0.21875,0.710938,-0.578125,Standing,other,Standing,other,StandingStanding,otherother
15:33:54,15,33,54,0.046875,0.765625,-0.59375,Standing,other,Standing,other,StandingStanding,otherother
15:33:55,15,33,55,0.210938,0.703125,-0.589844,Standing,other,Standing,other,StandingStanding,otherother
15:33:56,15,33,56,0.28125,0.632813,-0.769531,Standing,other,Standing,other,StandingStanding,otherother
15:33:57,15,33,57,0.289063,0.695313,-0.597656,Standing,other,Standing,other,StandingStanding,otherother
15:33:58,15,33,58,0.253906,0.691406,-0.597656,Standing,other,Standing,other,StandingStanding,otherother
15:33:59,15,33,59,0.238281,0.691406,-0.554688,Standing,other,Standing,other,StandingStanding,otherother
15:34:00,15,34,0,0.234375,0.683594,-0.570313,Standing,other,Standing,other,StandingStanding,otherother
15:34:01,15,34,1,0.261719,0.679688,-0.574219,Standing,other,Standing,other,StandingStanding,otherother
15:34:02,15,34,2,0.261719,0.667969,-0.589844,Standing,other,Standing,other,StandingStanding,otherother
15:34:03,15,34,3,0.253906,0.675781,-0.621094,Standing,other,Standing,other,StandingStanding,otherother
15:34:04,15,34,4,0.261719,0.710938,-0.601563,Standing,other,Standing,other,StandingStanding,otherother
15:34:05,15,34,5,0.257813,0.683594,-0.605469,Standing,other,Standing,other,StandingStanding,otherother
15:34:06,15,34,6,0.246094,0.742188,-0.523438,Standing,other,Standing,other,StandingStanding,otherother
15:34:07,15,34,7,0.21875,0.710938,-0.605469,Standing,other,Standing,other,StandingStanding,otherother
15:34:08,15,34,8,0.191406,0.738281,-0.511719,Standing,other,Standing,other,StandingStanding,otherother
15:34:09,15,34,9,0.242188,0.761719,-0.488281,Standing,other,Standing,other,StandingStanding,otherother
15:34:10,15,34,10,0.117188,0.6875,-0.566406,Standing,other,Standing,other,StandingStanding,otherother
15:34:11,15,34,11,0.007813,0.875,-0.5,Standing,other,Standing,other,StandingStanding,otherother
15:34:12,15,34,12,0.164063,0.765625,-0.550781,Standing,other,Standing,other,StandingStanding,otherother
15:34:13,15,34,13,0.128906,0.695313,-0.691406,Standing,other,Standing,other,StandingStanding,otherother
15:34:14,15,34,14,0.144531,0.773438,-0.566406,Standing,other,Standing,other,StandingStanding,otherother
15:34:15,15,34,15,0.140625,0.679688,-0.421875,Standing,other,Standing,other,StandingStanding,otherother
15:34:16,15,34,16,0.1875,0.796875,-0.566406,Standing,other,Standing,other,StandingStanding,otherother
15:34:17,15,34,17,0.179688,0.746094,-0.457031,Standing,other,Standing,other,StandingStanding,otherother
15:34:18,15,34,18,0.203125,0.804688,-0.492188,Standing,other,Standing,other,StandingStanding,otherother
15:34:19,15,34,19,0.191406,0.78125,-0.519531,Standing,other,Standing,other,StandingStanding,otherother
15:34:20,15,34,20,0.414063,0.734375,-0.542969,Standing,other,Standing,other,StandingStanding,otherother
15:34:21,15,34,21,0.304688,0.757813,-0.554688,Standing,other,Standing,other,StandingStanding,otherother
15:34:22,15,34,22,0.300781,0.722656,-0.503906,Standing,other,Standing,other,StandingStanding,otherother
15:34:23,15,34,23,0.300781,0.746094,-0.550781,Standing,other,Standing,other,StandingStanding,otherother
